Set	Line	KO	Gene	Sign
67NR Kmt2c.KO	67NR	Kmt2c.KO	SERPINB6B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ATP9A	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PLA2G7	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PPP2R5B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IGF2BP1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CRTAP	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FAAH	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FMNL2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CERS4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MOV10	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IFNAR2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PLEKHB2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	AGRN	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SCX	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SEMA3E	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LRMP	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FOXQ1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NT5DC3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PDGFRB	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	XDH	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP772	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CTNS	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FMNL1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SPRED3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CNGB1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZBTB8A	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	AI661453	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP52	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IFIH1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TNIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PTPN22	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RAB11FIP1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LRP1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EPB41L2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CCRL2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ABCA3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HMGA2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ARL4C	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	COL17A1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ATXN7L1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	WDR6	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TFPI	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	AXL	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RNASE4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	AKR1B8	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NUPR1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP36L1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RAB36	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FOXL1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SERPINB2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FNDC4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	KDELR3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PRCP	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	AIG1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MFSD6	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	5830473C10RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ELOVL4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	COL5A2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PTPN7	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CNTD1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TCN2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DFNA5	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM14139	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SEMA3D	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	COBLL1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PSMB10	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DBP	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMC4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RBPMS	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SGK2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CHIL1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RNH1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMEM56	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLC11A1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MMP3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NME4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GNAO1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLC9A3R2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PDP1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SESN3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EMILIN1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PSAP	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GTPBP10	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMEM229B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HSD17B11	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DHX40	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	AEN	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ADARB2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	BTBD11	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RAB7B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MAL	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PRODH	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMSB4X	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DENND2D	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MARK1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	KLHL21	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	COLEC12	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TSPAN7	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	JSRP1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NTN1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	INADL	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SERPINE2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	STX4A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DECR2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MEX3A	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FBLN1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MAST4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FXYD5	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LRRC75A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RNLS	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ANTXR1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP395	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	APOL7A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PCGF6	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PHOSPHO1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	WDFY4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CXX1B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LRRC27	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	STXBP2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MBOAT1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DIAPH3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	KRT8	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DMD	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LCA5	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ARHGAP8	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SYDE2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	S100A7A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CLDN4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ALDH5A1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HOXA3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CAPSL	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EU599041	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ARHGEF16	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IER5	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PTPN18	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP512B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	STAC3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CHCHD10	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TC2N	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NUP210	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PLEKHA7	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SATB2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PLPP7	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	BCL2L15	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CLCF1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	B3GNT3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SPSB1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NUMBL	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PCDH17	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RHOB	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMEM194	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PTPRU	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ST5	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	F2RL1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MBP	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LEPROT	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SNN	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TEAD2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMIE	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SYNGR1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IRS1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GSTM1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GBP7	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ICA1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP612	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NXN	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SOAT2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RASA4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RNF182	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SP110	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FAM84B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ITPRIPL2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GNG7	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMEM125	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	1700112E06RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HYAL1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CELF2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NIPAL2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MECOM	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DACT3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	XYLB	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FBXO32	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NOTCH4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CHEK1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EMX2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CAPS2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SEMA3F	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LRRC55	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	KDF1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PIANP	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MTMR2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FAHD2A	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FN1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FOXRED2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DBT	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FOXF1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TRP53COR1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLFN10-PS	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HELB	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	UNC13B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GSN	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ENPP4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PCDHGB7	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP954	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	COL22A1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DPYS	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PXDN	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ARC	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TRIM68	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MAP7	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PRDM12	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CDH24	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CDA	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EXOC6	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LETMD1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	WNT7B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TNFAIP3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CERK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	JUND	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SYNE4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NFE2L3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ERMP1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DLK2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CNNM4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	AMOTL2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EPPK1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ITGA2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FAM234B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TLE6	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GGT7	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DPY19L1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DRAM1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HOOK1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RAB25	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	KRBA1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DMRTA2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SAT2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SAMSN1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	UBTD1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	OPTN	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TRIM14	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM684	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PSD2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CRNDE	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ARHGAP6	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TBCEL	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ACCSL	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RNF113A2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IRF7	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PRICKLE3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SYT13	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EVC2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GEM	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SORD	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PDE5A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ECHDC2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLC16A10	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SKIL	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CXX1A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CCDC71L	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LDHB	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LONRF1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DCN	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DNASE1L1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PLPPR2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GPT2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	OIT3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HDAC11	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	H2-T24	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	F2R	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	AMOTL1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CBR3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TLR2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SUMO3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RANGRF	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	KRT14	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FAM171B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FAM110C	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ARNT2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM5617	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CELSR1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ANK3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CELSR2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLC25A13	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMEM54	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PTRH1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMEM181B-PS	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMCC2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP467	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MTURN	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LIX1L	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TTC9	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	S1PR1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LXN	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	INSL6	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ATP11A	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DTNA	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM12610	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CLOCK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EPB41L4B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLFN2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FZD7	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EXPH5	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SYNPO	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RTN4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	4930523C07RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PPM1M	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	2610305D13RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TTC7B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MEGF10	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PDGFRL	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PARP12	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	POLD4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ADGRG3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ATP13A4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RNF183	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	REV3L	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FAS	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PARP14	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SUOX	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PVRL4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CCNB1IP1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PFN4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PTPRTOS	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RASEF	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLC1A2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SPIN1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	L3MBTL3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PDE1B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MAN1A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	9630013A20RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IL1RAP	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PUS3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MCAM	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CD44	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	OLFML2B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SPRY2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	L3HYPDH	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PRPS1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SH3PXD2A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CYP4V3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IRX1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GSTK1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LAMC2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DYRK2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RBM47	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MUC15	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TGFA	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CPD	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	BPIFC	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SPTBN2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ONECUT2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SERPINI1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	BMP1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NAV2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SUN2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TRIM3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ANXA8	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CCDC85B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ANO1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FRAT2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CDCP1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FSCN1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IFNG	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	OTUD1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TUBA1C	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NPAS3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PARP3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	4930503E14RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MLLT1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFPM1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ST3GAL6	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	STC1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CCDC88C	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	F11R	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TJP2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CD80	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PLAUR	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MYCL	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GRAMD1C	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	D5ERTD615E	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	STX3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CMPK2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	KCTD5	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SRPR	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SHROOM3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PFKFB3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ASS1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TSPAN15	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	9330182L06RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GAD1OS	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LGALS3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NHSL1	-1
